Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
43590551;1000873163499723200;63741746120774;(-0.035, -0.089, -0.254);(0.916, 359.928, 359.327);VALID;-0.0276664178818464, -0.0251150261610746, 0.999301671981812;0, 0, 0;VALID;-0.011913494206965, -0.0256507862359285, 0.999599993228912;-0.0330438502132893, 0, 0;0.142062216997147;VALID;-0.0434124656021595, -0.0245730243623257, 0.998754978179932;0.0330438502132893, 0, 0;0.161194190382957;2;1
43590552;1000873163509763100;63741746120790;(-0.035, -0.089, -0.254);(0.939, 359.876, 359.381);VALID;-0.02768275141716, -0.0242584683001041, 0.999322354793549;0, 0, 0;VALID;-0.011957410722971, -0.0251383427530527, 0.99961245059967;-0.0330438502132893, 0, 0;0.143618226051331;VALID;-0.0434012226760387, -0.0233725719153881, 0.998784303665161;0.0330438502132893, 0, 0;0.161564365029335;2;1
43590553;1000873163519751100;63741746120790;(-0.035, -0.089, -0.254);(0.939, 359.876, 359.381);VALID;-0.0273752808570862, -0.0236054584383965, 0.999346494674683;0, 0, 0;VALID;-0.01162332855165, -0.0245715789496899, 0.999630510807037;-0.0330438502132893, 0, 0;0.143257677555084;VALID;-0.0431204102933407, -0.0226334575563669, 0.998813450336456;0.0330438502132893, 0, 0;0.161754339933395;2;1
43590554;1000873163529748600;63741746120807;(-0.035, -0.089, -0.254);(0.956, 359.816, 359.430);VALID;-0.0267105828970671, -0.0226614288985729, 0.999386310577393;0, 0, 0;VALID;-0.0113326841965318, -0.0239837653934956, 0.999648094177246;-0.0330438502132893, 0, 0;0.14315702021122;VALID;-0.0420821160078049, -0.0213336907327175, 0.998886346817017;0.0330438502132893, 0, 0;0.162281960248947;2;1
43590555;1000873163539853000;63741746120807;(-0.035, -0.089, -0.254);(0.956, 359.816, 359.430);VALID;-0.0261699240654707, -0.0218739900738001, 0.999418139457703;0, 0, 0;VALID;-0.0109457718208432, -0.0234505999833345, 0.999665081501007;-0.0330438502132893, 0, 0;0.143016293644905;VALID;-0.0413879454135895, -0.0202922560274601, 0.99893707036972;0.0330438502132893, 0, 0;0.161251708865166;2;1
43590556;1000873163549814200;63741746120823;(-0.035, -0.089, -0.254);(0.975, 359.755, 359.485);VALID;-0.025500675663352, -0.0209387876093388, 0.999455511569977;0, 0, 0;VALID;-0.0101230042055249, -0.0225255228579044, 0.999695003032684;-0.0330438502132893, 0, 0;0.143195509910584;VALID;-0.0408722534775734, -0.0193470474332571, 0.998977065086365;0.0330438502132893, 0, 0;0.160638123750687;2;1
43590557;1000873163559850500;63741746120840;(-0.036, -0.089, -0.254);(0.982, 359.680, 359.519);VALID;-0.0250006914138794, -0.0200082920491695, 0.999487161636353;0, 0, 0;VALID;-0.00970414560288191, -0.0216361247003078, 0.99971878528595;-0.0330438502132893, 0, 0;0.143033936619759;VALID;-0.0402913205325603, -0.0183757226914167, 0.999018967151642;0.0330438502132893, 0, 0;0.160049244761467;2;1
43590558;1000873163569950800;63741746120840;(-0.036, -0.089, -0.254);(0.982, 359.680, 359.519);VALID;-0.0246980637311935, -0.0191920455545187, 0.999510705471039;0, 0, 0;VALID;-0.00943908654153347, -0.0209164023399353, 0.999736666679382;-0.0330438502132893, 0, 0;0.142783463001251;VALID;-0.0399512127041817, -0.0174631606787443, 0.999049007892609;0.0330438502132893, 0, 0;0.160106658935547;2;1
43590559;1000873163579819500;63741746120857;(-0.036, -0.089, -0.254);(0.982, 359.616, 359.550);VALID;-0.0243819802999496, -0.0187773648649454, 0.999526381492615;0, 0, 0;VALID;-0.00919613894075155, -0.0206879898905754, 0.999743700027466;-0.0330438502132893, 0, 0;0.142916783690453;VALID;-0.0395621098577976, -0.0168623402714729, 0.999074816703796;0.0330438502132893, 0, 0;0.160215631127357;2;1
43590560;1000873163589904700;63741746120857;(-0.036, -0.089, -0.254);(0.982, 359.616, 359.550);VALID;-0.0240670312196016, -0.0184899270534515, 0.999539315700531;0, 0, 0;VALID;-0.00921808741986752, -0.0202480759471655, 0.999752461910248;-0.0330438502132893, 0, 0;0.142766833305359;VALID;-0.0389105901122093, -0.0167276430875063, 0.999102652072906;0.0330438502132893, 0, 0;0.159601777791977;2;1
43590561;1000873163599996900;63741746120874;(-0.036, -0.089, -0.254);(0.956, 359.535, 359.600);VALID;-0.0240518227219582, -0.0179096348583698, 0.99955028295517;0, 0, 0;VALID;-0.00935330614447594, -0.0197411198168993, 0.999761402606964;-0.0330438502132893, 0, 0;0.143770053982735;VALID;-0.0387450605630875, -0.0160742197185755, 0.999119818210602;0.0330438502132893, 0, 0;0.160541236400604;2;1
43590562;1000873163610048500;63741746120891;(-0.036, -0.089, -0.254);(0.922, 359.435, 359.669);VALID;-0.0240855235606432, -0.0174789652228355, 0.999557077884674;0, 0, 0;VALID;-0.00947331264615059, -0.0194065496325493, 0.999766767024994;-0.0330438502132893, 0, 0;0.142736509442329;VALID;-0.0386925004422665, -0.0155475838109851, 0.999130189418793;0.0330438502132893, 0, 0;0.160470217466354;2;1
43590563;1000873163620005200;63741746120891;(-0.036, -0.089, -0.254);(0.922, 359.435, 359.669);VALID;-0.0238387081772089, -0.0170934237539768, 0.999569654464722;0, 0, 0;VALID;-0.00912431161850691, -0.0190550517290831, 0.999776780605316;-0.0330438502132893, 0, 0;0.14285047352314;VALID;-0.0385478511452675, -0.0151280295103788, 0.999142229557037;0.0330438502132893, 0, 0;0.161003515124321;2;1
43590564;1000873163630023200;63741746120906;(-0.036, -0.089, -0.254);(0.885, 359.329, 359.756);VALID;-0.0237378794699907, -0.016638183966279, 0.999579727649689;0, 0, 0;VALID;-0.00904069561511278, -0.0187518782913685, 0.999783277511597;-0.0330438502132893, 0, 0;0.142820984125137;VALID;-0.0384298264980316, -0.0145208211615682, 0.999155819416046;0.0330438502132893, 0, 0;0.16131928563118;2;1
43590565;1000873163639972100;63741746120906;(-0.036, -0.089, -0.254);(0.885, 359.329, 359.756);VALID;-0.0233634915202856, -0.0164892803877592, 0.999591052532196;0, 0, 0;VALID;-0.00874711852520704, -0.0187339782714844, 0.999786257743835;-0.0330438502132893, 0, 0;0.14550992846489;VALID;-0.0379747524857521, -0.01424097456038, 0.999177217483521;0.0330438502132893, 0, 0;0.160881444811821;2;1
43590566;1000873163649991300;63741746120923;(-0.036, -0.089, -0.254);(0.862, 359.206, 359.833);VALID;-0.0233034212142229, -0.0161733385175467, 0.999597609043121;0, 0, 0;VALID;-0.00852104276418686, -0.018612427636981, 0.999790489673615;-0.0330438502132893, 0, 0;0.144118681550026;VALID;-0.0380805656313896, -0.013730620034039, 0.999180316925049;0.0330438502132893, 0, 0;0.161603420972824;2;1
43590568;1000873163670149700;63741746120939;(-0.036, -0.090, -0.254);(0.850, 359.096, 359.877);VALID;-0.0215424299240112, -0.0154719930142164, 0.999648213386536;0, 0, 0;VALID;-0.00798506010323763, -0.0181985124945641, 0.999802529811859;-0.0330438502132893, 0, 0;0.144568875432014;VALID;-0.0350956805050373, -0.0127425128594041, 0.999302744865417;0.0330438502132893, 0, 0;0.161943763494492;2;1
43590569;1000873163680090200;63741746120956;(-0.036, -0.090, -0.254);(0.863, 358.959, 359.887);VALID;-0.0210751090198755, -0.0152445547282696, 0.999661684036255;0, 0, 0;VALID;-0.00779592338949442, -0.0180872287601233, 0.999806046485901;-0.0330438502132893, 0, 0;0.144468799233437;VALID;-0.0343504063785076, -0.0123990681022406, 0.999332904815674;0.0330438502132893, 0, 0;0.161631911993027;2;1
43590570;1000873163690121200;63741746120956;(-0.036, -0.090, -0.254);(0.863, 358.959, 359.887);VALID;-0.0198666248470545, -0.0151496632024646, 0.999687850475311;0, 0, 0;VALID;-0.00705525418743491, -0.0182299185544252, 0.99980890750885;-0.0330438502132893, 0, 0;0.144814357161522;VALID;-0.0326745435595512, -0.0120667768642306, 0.999393224716187;0.0330438502132893, 0, 0;0.161418005824089;2;1
43590571;1000873163700089100;63741746120972;(-0.036, -0.090, -0.254);(0.958, 358.837, 359.883);VALID;-0.0198895297944546, -0.0154102751985192, 0.999683439731598;0, 0, 0;VALID;-0.00752297090366483, -0.0185732990503311, 0.999799191951752;-0.0330438502132893, 0, 0;0.144719436764717;VALID;-0.0322528481483459, -0.0122447414323688, 0.999404728412628;0.0330438502132893, 0, 0;0.16418468952179;2;1
43590572;1000873163710065200;63741746120989;(-0.036, -0.090, -0.255);(1.110, 358.725, 359.858);VALID;-0.0229809079319239, -0.0154681736603379, 0.999616205692291;0, 0, 0;VALID;-0.0115663185715675, -0.0188458263874054, 0.999755501747131;-0.0330438502132893, 0, 0;0.145231649279594;VALID;-0.034392237663269, -0.0120883295312524, 0.999335289001465;0.0330438502132893, 0, 0;0.160253971815109;2;1
43590573;1000873163720235600;63741746120989;(-0.036, -0.090, -0.255);(1.110, 358.725, 359.858);VALID;-0.0283957738429308, -0.0155253242701292, 0.999476194381714;0, 0, 0;VALID;-0.0179475620388985, -0.0188440307974815, 0.999661326408386;-0.0330438502132893, 0, 0;0.145740121603012;VALID;-0.0388405695557594, -0.0122047513723373, 0.999170899391174;0.0330438502132893, 0, 0;0.162125214934349;2;0.962843000888824
43590574;1000873163730208700;63741746121006;(-0.036, -0.090, -0.255);(1.201, 358.637, 359.731);VALID;-0.0335697643458843, -0.015446787700057, 0.999316990375519;0, 0, 0;VALID;-0.0226749461144209, -0.0185831598937511, 0.999570190906525;-0.0330438502132893, 0, 0;0.146287530660629;VALID;-0.0444602631032467, -0.0123084280639887, 0.998935341835022;0.0330438502132893, 0, 0;0.162857338786125;2;0.902376890182495
43590575;1000873163740259500;63741746121006;(-0.036, -0.090, -0.255);(1.201, 358.637, 359.731);VALID;-0.0376763455569744, -0.0155779663473368, 0.999168574810028;0, 0, 0;VALID;-0.0264727864414454, -0.0185346528887749, 0.999477684497833;-0.0330438502132893, 0, 0;0.145883500576019;VALID;-0.048874843865633, -0.0126191880553961, 0.998725175857544;0.0330438502132893, 0, 0;0.163328722119331;2;0.859967231750488
43590576;1000873163750192300;63741746121023;(-0.036, -0.090, -0.255);(1.222, 358.574, 359.594);VALID;-0.040643498301506, -0.0153409717604518, 0.999055922031403;0, 0, 0;VALID;-0.0288945212960243, -0.0183079484850168, 0.999414801597595;-0.0330438502132893, 0, 0;0.146237000823021;VALID;-0.0523865036666393, -0.012371739372611, 0.998550236225128;0.0330438502132893, 0, 0;0.163183763623238;2;0.832437455654144
43590577;1000873163760218900;63741746121039;(-0.036, -0.090, -0.255);(1.179, 358.498, 359.481);VALID;-0.0443354696035385, -0.0150413243100047, 0.998903453350067;0, 0, 0;VALID;-0.0314196348190308, -0.0182066541165113, 0.999340415000916;-0.0330438502132893, 0, 0;0.145318076014519;VALID;-0.0572434552013874, -0.0118733327835798, 0.99828964471817;0.0330438502132893, 0, 0;0.161905556917191;2;0.791809141635895
43590578;1000873163770242100;63741746121039;(-0.036, -0.090, -0.255);(1.179, 358.498, 359.481);VALID;-0.0457638837397099, -0.0146636730059981, 0.998844683170319;0, 0, 0;VALID;-0.0318419076502323, -0.0181003995239735, 0.999329030513763;-0.0330438502132893, 0, 0;0.145916685461998;VALID;-0.0596764422953129, -0.0112239290028811, 0.998154699802399;0.0330438502132893, 0, 0;0.162278369069099;2;0.778100848197937
43590579;1000873163780197300;63741746121056;(-0.036, -0.089, -0.255);(1.054, 358.404, 359.410);VALID;-0.0471028015017509, -0.0143283512443304, 0.9987872838974;0, 0, 0;VALID;-0.0329750441014767, -0.0179643705487251, 0.999294698238373;-0.0330438502132893, 0, 0;0.146703943610191;VALID;-0.0612205192446709, -0.0106892799958587, 0.998067021369934;0.0330438502132893, 0, 0;0.162164270877838;2;0.764423429965973
43590580;1000873163790261900;63741746121056;(-0.036, -0.089, -0.255);(1.054, 358.404, 359.410);VALID;-0.0486223436892033, -0.0141278514638543, 0.998717308044434;0, 0, 0;VALID;-0.0345983542501926, -0.0176750048995018, 0.99924498796463;-0.0330438502132893, 0, 0;0.146704837679863;VALID;-0.0626361444592476, -0.0105777382850647, 0.997980356216431;0.0330438502132893, 0, 0;0.162368685007095;2;0.750762403011322
43590581;1000873163800367100;63741746121073;(-0.036, -0.089, -0.255);(0.882, 358.292, 359.390);VALID;-0.0491678267717361, -0.0139974169433117, 0.998692452907562;0, 0, 0;VALID;-0.0349230878055096, -0.0175777412950993, 0.999235391616821;-0.0330438502132893, 0, 0;0.146617650985718;VALID;-0.0634019449353218, -0.0104140685871243, 0.997933745384216;0.0330438502132893, 0, 0;0.162766844034195;2;0.748909294605255
43590582;1000873163810342700;63741746121089;(-0.036, -0.089, -0.255);(0.724, 358.165, 359.398);VALID;-0.0497637800872326, -0.0138206453993917, 0.998665392398834;0, 0, 0;VALID;-0.0351387709379196, -0.0172790121287107, 0.999233067035675;-0.0330438502132893, 0, 0;0.14773228764534;VALID;-0.0643775314092636, -0.0103591522201896, 0.997871875762939;0.0330438502132893, 0, 0;0.161812737584114;2;0.746556520462036
43590583;1000873163820411000;63741746121089;(-0.036, -0.089, -0.255);(0.724, 358.165, 359.398);VALID;-0.0503281243145466, -0.0138189503923059, 0.998637139797211;0, 0, 0;VALID;-0.0353301651775837, -0.0172138381749392, 0.999227404594421;-0.0330438502132893, 0, 0;0.146666035056114;VALID;-0.0653141662478447, -0.0104207890108228, 0.997810363769531;0.0330438502132893, 0, 0;0.163749724626541;2;0.745143115520477
43590584;1000873163830342000;63741746121105;(-0.036, -0.089, -0.255);(0.542, 358.046, 359.432);VALID;-0.0500362478196621, -0.0139337182044983, 0.998650193214417;0, 0, 0;VALID;-0.0353404395282269, -0.0173272043466568, 0.99922513961792;-0.0330438502132893, 0, 0;0.148257687687874;VALID;-0.0647206529974937, -0.0105370590463281, 0.99784779548645;0.0330438502132893, 0, 0;0.163381353020668;2;0.746420383453369
43590585;1000873163840372500;63741746121123;(-0.036, -0.088, -0.255);(0.341, 357.873, 359.479);VALID;-0.0498513840138912, -0.0138391889631748, 0.998660743236542;0, 0, 0;VALID;-0.0351635925471783, -0.0173297673463821, 0.999231278896332;-0.0330438502132893, 0, 0;0.148097798228264;VALID;-0.0645277947187424, -0.0103454515337944, 0.997862279415131;0.0330438502132893, 0, 0;0.16374209523201;2;0.748049974441528
43590586;1000873163850327700;63741746121123;(-0.036, -0.088, -0.255);(0.341, 357.873, 359.479);VALID;-0.0502020418643951, -0.0139065813273191, 0.998642265796661;0, 0, 0;VALID;-0.0351787693798542, -0.0173254553228617, 0.999230861663818;-0.0330438502132893, 0, 0;0.146867617964745;VALID;-0.0652133747935295, -0.0104844011366367, 0.997816264629364;0.0330438502132893, 0, 0;0.163174271583557;2;0.755438208580017
43590587;1000873163860504100;63741746121140;(-0.036, -0.088, -0.255);(0.182, 357.691, 359.506);VALID;-0.0496745593845844, -0.0140930665656924, 0.998666048049927;0, 0, 0;VALID;-0.0346623882651329, -0.0175822824239731, 0.999244391918182;-0.0330438502132893, 0, 0;0.147891342639923;VALID;-0.0646749138832092, -0.0106004988774657, 0.997850060462952;0.0330438502132893, 0, 0;0.163229718804359;2;0.762119233608246
43590588;1000873163870472200;63741746121140;(-0.036, -0.088, -0.255);(0.182, 357.691, 359.506);VALID;-0.0491787418723106, -0.0146132213994861, 0.998683094978333;0, 0, 0;VALID;-0.0342246145009995, -0.0182087868452072, 0.999248266220093;-0.0330438502132893, 0, 0;0.147425353527069;VALID;-0.0641212165355682, -0.0110141932964325, 0.997881352901459;0.0330438502132893, 0, 0;0.162838310003281;2;0.759270071983337
43590589;1000873163880476300;63741746121157;(-0.036, -0.088, -0.255);(0.046, 357.491, 359.508);VALID;-0.0489110127091408, -0.0150548601523042, 0.998689651489258;0, 0, 0;VALID;-0.0339213609695435, -0.0188309364020824, 0.999247074127197;-0.0330438502132893, 0, 0;0.147675067186356;VALID;-0.0638889595866203, -0.0112751834094524, 0.997893333435059;0.0330438502132893, 0, 0;0.162267982959747;2;0.76923942565918
43590590;1000873163890503900;63741746121157;(-0.036, -0.088, -0.255);(0.046, 357.491, 359.508);VALID;-0.0487255491316319, -0.0154191441833973, 0.9986931681633;0, 0, 0;VALID;-0.0335904285311699, -0.019632076844573, 0.999242842197418;-0.0330438502132893, 0, 0;0.148237273097038;VALID;-0.0638486295938492, -0.0112024014815688, 0.997896730899811;0.0330438502132893, 0, 0;0.162282258272171;2;0.767131805419922
43590591;1000873163900502500;63741746121173;(-0.036, -0.088, -0.255);(359.961, 357.301, 359.472);VALID;-0.0485127568244934, -0.0162790864706039, 0.998689889907837;0, 0, 0;VALID;-0.0333037339150906, -0.0203356426209211, 0.99923837184906;-0.0330438502132893, 0, 0;0.148610129952431;VALID;-0.0637097433209419, -0.0122184939682484, 0.997893691062927;0.0330438502132893, 0, 0;0.164918214082718;2;0.798741400241852
43590592;1000873163910479800;63741746121190;(-0.037, -0.088, -0.255);(359.901, 357.093, 359.377);VALID;-0.0478485003113747, -0.0173224713653326, 0.998704373836517;0, 0, 0;VALID;-0.0325064994394779, -0.0217666644603014, 0.99923449754715;-0.0330438502132893, 0, 0;0.14731952548027;VALID;-0.0631782785058022, -0.0128738526254892, 0.997919201850891;0.0330438502132893, 0, 0;0.165424972772598;2;0.858615696430206
43590593;1000873163920617200;63741746121190;(-0.037, -0.088, -0.255);(359.901, 357.093, 359.377);VALID;-0.0473261810839176, -0.0184228792786598, 0.998709559440613;0, 0, 0;VALID;-0.0317799523472786, -0.0229464136064053, 0.999231457710266;-0.0330438502132893, 0, 0;0.147212445735931;VALID;-0.0628599897027016, -0.0138945113867521, 0.997925639152527;0.0330438502132893, 0, 0;0.163475140929222;2;0.915323495864868
43590594;1000873163930632100;63741746121207;(-0.037, -0.087, -0.255);(359.855, 356.870, 359.252);VALID;-0.0466553382575512, -0.0199517402797937, 0.998711764812469;0, 0, 0;VALID;-0.0312453974038363, -0.024134922772646, 0.999220311641693;-0.0330438502132893, 0, 0;0.147943034768105;VALID;-0.0620533674955368, -0.0157634671777487, 0.997948348522186;0.0330438502132893, 0, 0;0.162157773971558;2;0.950299561023712
43590595;1000873163940621300;63741746121207;(-0.037, -0.087, -0.255);(359.855, 356.870, 359.252);VALID;-0.0459053851664066, -0.0211038198322058, 0.998722851276398;0, 0, 0;VALID;-0.0302637275308371, -0.0249712336808443, 0.999229967594147;-0.0330438502132893, 0, 0;0.148198843002319;VALID;-0.0615351125597954, -0.0172309223562479, 0.997956156730652;0.0330438502132893, 0, 0;0.164733499288559;2;0.973275482654572
43590596;1000873163950581900;63741746121223;(-0.037, -0.087, -0.255);(359.828, 356.658, 359.124);VALID;-0.0450207777321339, -0.0221090279519558, 0.998741388320923;0, 0, 0;VALID;-0.0291460212320089, -0.0255408268421888, 0.999248802661896;-0.0330438502132893, 0, 0;0.147804439067841;VALID;-0.0608836449682713, -0.0186713896691799, 0.997970223426819;0.0330438502132893, 0, 0;0.16522878408432;2;1
43590597;1000873163960626400;63741746121240;(-0.037, -0.087, -0.255);(359.820, 356.439, 359.006);VALID;-0.0434622578322887, -0.0231332294642925, 0.998787224292755;0, 0, 0;VALID;-0.0271457508206367, -0.0265722665935755, 0.999278247356415;-0.0330438502132893, 0, 0;0.147007033228874;VALID;-0.0597666688263416, -0.019687756896019, 0.998018205165863;0.0330438502132893, 0, 0;0.164605602622032;2;1
43590598;1000873163970622800;63741746121240;(-0.037, -0.087, -0.255);(359.820, 356.439, 359.006);VALID;-0.0419948138296604, -0.0236989799886942, 0.998836696147919;0, 0, 0;VALID;-0.0259903371334076, -0.0267502330243587, 0.999304234981537;-0.0330438502132893, 0, 0;0.147809162735939;VALID;-0.0579881332814693, -0.0206414330750704, 0.998103857040405;0.0330438502132893, 0, 0;0.164551809430122;2;0.998904228210449
43590599;1000873163980571500;63741746121257;(-0.037, -0.087, -0.255);(359.811, 356.214, 358.898);VALID;-0.0406420715153217, -0.0241505056619644, 0.998881876468658;0, 0, 0;VALID;-0.024797260761261, -0.0273541286587715, 0.999318182468414;-0.0330438502132893, 0, 0;0.147221013903618;VALID;-0.0564762502908707, -0.0209405682981014, 0.998184323310852;0.0330438502132893, 0, 0;0.164199233055115;2;1
